ticker,cik,company_name,filing_type,filing_date,accession_number,primary_document,filing_url,is_high_signal
ORGN,0001802457,Origin Materials Inc. Common Stock,424B5,2025-11-17,0001802457-25-000078,orgn-20251114x424b5.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000078/orgn-20251114x424b5.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-11-17,0001802457-25-000076,orgn-20251113.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000076/orgn-20251113.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,10-Q,2025-11-13,0001802457-25-000074,orgn-20250930.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000074/orgn-20250930.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-11-13,0001802457-25-000073,orgn-20251113.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000073/orgn-20251113.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-11-04,0001326765-25-000006,xslF345X05/form4-11052025_011154.xml,https://www.sec.gov/Archives/edgar/data/1802457/000132676525000006/xslF345X05/form4-11052025_011154.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,144,2025-11-03,0001628280-25-048130,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802457/000162828025048130/xsl144X01/primary_doc.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-10-08,0001802457-25-000072,orgn-20251007.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000072/orgn-20251007.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-10-07,0001802457-25-000070,orgn-20251007.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000070/orgn-20251007.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-10-01,0001236555-25-000004,xslF345X05/form4-10012025_101011.xml,https://www.sec.gov/Archives/edgar/data/1802457/000123655525000004/xslF345X05/form4-10012025_101011.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-10-01,0002013715-25-000005,xslF345X05/form4-10012025_091036.xml,https://www.sec.gov/Archives/edgar/data/1802457/000201371525000005/xslF345X05/form4-10012025_091036.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-10-01,0001339381-25-000007,xslF345X05/form4-10012025_091007.xml,https://www.sec.gov/Archives/edgar/data/1802457/000133938125000007/xslF345X05/form4-10012025_091007.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,EFFECT,2025-08-26,9999999995-25-002748,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802457/999999999525002748/xslEFFECTX01/primary_doc.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,CORRESP,2025-08-22,0001802457-25-000068,filename1.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000068/filename1.htm,False
ORGN,0001802457,Origin Materials Inc. Common Stock,UPLOAD,2025-08-22,0000000000-25-008992,filename1.pdf,https://www.sec.gov/Archives/edgar/data/1802457/000000000025008992/filename1.pdf,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-08-21,0001415889-25-022663,xslF345X05/form4-08212025_110852.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925022663/xslF345X05/form4-08212025_110852.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,144,2025-08-21,0002007317-25-000927,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802457/000200731725000927/xsl144X01/primary_doc.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,S-3,2025-08-14,0001802457-25-000065,originmaterials-sx3atm.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000065/originmaterials-sx3atm.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,10-Q,2025-08-14,0001802457-25-000063,orgn-20250630.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000063/orgn-20250630.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-08-14,0001802457-25-000061,orgn-20250814.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000061/orgn-20250814.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-07-02,0001415889-25-018995,xslF345X05/form4-07022025_040708.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925018995/xslF345X05/form4-07022025_040708.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-07-02,0001415889-25-018994,xslF345X05/form4-07022025_040706.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925018994/xslF345X05/form4-07022025_040706.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-07-02,0001415889-25-018993,xslF345X05/form4-07022025_040704.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925018993/xslF345X05/form4-07022025_040704.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-06-13,0001415889-25-017165,xslF345X05/form4-06132025_040601.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925017165/xslF345X05/form4-06132025_040601.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,10-Q,2025-05-15,0001802457-25-000044,orgn-20250331.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000044/orgn-20250331.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-05-15,0001802457-25-000043,orgn-20250515.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000043/orgn-20250515.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-05-08,0001802457-25-000038,orgn-20250506.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000038/orgn-20250506.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012345,xslF345X05/form4-05082025_040512.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012345/xslF345X05/form4-05082025_040512.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012344,xslF345X05/form4-05082025_040510.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012344/xslF345X05/form4-05082025_040510.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012343,xslF345X05/form4-05082025_040508.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012343/xslF345X05/form4-05082025_040508.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012342,xslF345X05/form4-05082025_040505.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012342/xslF345X05/form4-05082025_040505.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012341,xslF345X05/form4-05082025_040503.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012341/xslF345X05/form4-05082025_040503.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-05-08,0001415889-25-012340,xslF345X05/form4-05082025_040501.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925012340/xslF345X05/form4-05082025_040501.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,DEFA14A,2025-05-02,0001802457-25-000033,orgn-defa14ax2025xpia.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000033/orgn-defa14ax2025xpia.htm,False
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-05-02,0001802457-25-000031,orgn-20250428.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000031/orgn-20250428.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,8-K,2025-04-11,0001802457-25-000025,orgn-20250407.htm,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000025/orgn-20250407.htm,True
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-04-02,0001415889-25-009619,xslF345X05/form4-04022025_040405.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925009619/xslF345X05/form4-04022025_040405.xml,False
ORGN,0001802457,Origin Materials Inc. Common Stock,4,2025-04-02,0001415889-25-009618,xslF345X05/form4-04022025_040403.xml,https://www.sec.gov/Archives/edgar/data/1802457/000141588925009618/xslF345X05/form4-04022025_040403.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-05-14,0001909592-26-000002,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000190959226000002/xslF345X06/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-05-14,0001810930-26-000002,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000181093026000002/xslF345X06/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-05-14,0001612627-26-000002,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000161262726000002/xslF345X06/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-05-14,0001238935-26-000003,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000123893526000003/xslF345X06/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-05-14,0001189124-26-000002,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000118912426000002/xslF345X06/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2026-05-14,0001411690-26-000030,bngo-20260514.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000030/bngo-20260514.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,10-Q,2026-05-13,0001411690-26-000028,bngo-20260331.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000028/bngo-20260331.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2026-05-13,0001411690-26-000027,bngo-20260513.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000027/bngo-20260513.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,S-3,2026-05-08,0001411690-26-000021,bngo-20260508.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000021/bngo-20260508.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2026-05-06,0001411690-26-000019,bngo-20260505.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000019/bngo-20260505.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,ARS,2026-04-02,0001411690-26-000016,bngo_ars_2025.pdf,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000016/bngo_ars_2025.pdf,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,DEFA14A,2026-04-02,0001411690-26-000015,bngo_defa_14a_naa_2026.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000015/bngo_defa_14a_naa_2026.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,DEF 14A,2026-04-02,0001411690-26-000014,bngo-20260401.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000014/bngo-20260401.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,S-8,2026-03-25,0001411690-26-000011,bngo-20260325.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000011/bngo-20260325.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,10-K,2026-03-23,0001411690-26-000007,bngo-20251231.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000007/bngo-20251231.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2026-03-23,0001411690-26-000006,bngo-20260323.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169026000006/bngo-20260323.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-18,0001821605-26-000004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000182160526000004/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-18,0002036536-26-000004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000203653626000004/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-18,0001967837-26-000004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000196783726000004/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-18,0001745566-26-000004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000174556626000004/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-18,0001579988-26-000004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000157998826000004/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G/A,2026-02-17,0000929638-26-000665,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000092963826000665/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G/A,2026-02-17,0001649553-26-000022,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000164955326000022/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-04,0002036536-26-000002,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000203653626000002/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-04,0001821605-26-000002,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000182160526000002/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-04,0001745566-26-000002,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000174556626000002/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-04,0001967837-26-000002,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000196783726000002/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2026-02-04,0001579988-26-000002,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1411690/000157998826000002/xslF345X05/ownership.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2026-01-12,0001140361-26-000904,ef20062688_8k.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036126000904/ef20062688_8k.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G/A,2025-11-14,0000929638-25-004296,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000092963825004296/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G/A,2025-11-14,0000930413-25-003462,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000093041325003462/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G/A,2025-11-14,0000930413-25-003460,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000093041325003460/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,10-Q,2025-11-13,0001411690-25-000093,bngo-20250930.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169025000093/bngo-20250930.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2025-11-13,0001411690-25-000092,bngo-20251113.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169025000092/bngo-20251113.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-11-13,0001493152-25-022246,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000149315225022246/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,424B5,2025-10-17,0001140361-25-038488,ef20057316_424b5.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125038488/ef20057316_424b5.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-09-24,0000929638-25-003573,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000092963825003573/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-09-22,0001649553-25-000168,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000164955325000168/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-09-19,0001213900-25-089580,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000121390025089580/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-09-18,0000930413-25-002962,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000093041325002962/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2025-09-18,0001140361-25-035286,ny20052513x7_8k.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125035286/ny20052513x7_8k.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,SCHEDULE 13G,2025-09-17,0001493152-25-013880,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/000149315225013880/xslSCHEDULE_13G_X01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,EFFECT,2025-09-16,9999999995-25-002981,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1411690/999999999525002981/xslEFFECTX01/primary_doc.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,424B4,2025-09-16,0001140361-25-035138,ny20052513x6_424b4.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125035138/ny20052513x6_424b4.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4/A,2025-09-12,0001745566-25-000007,xslF345X05/wk-form4a_1757710939.xml,https://www.sec.gov/Archives/edgar/data/1411690/000174556625000007/xslF345X05/wk-form4a_1757710939.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2025-09-12,0001745566-25-000005,xslF345X05/wk-form4_1757710167.xml,https://www.sec.gov/Archives/edgar/data/1411690/000174556625000005/xslF345X05/wk-form4_1757710167.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,4,2025-09-12,0001821605-25-000006,xslF345X05/wk-form4_1757710145.xml,https://www.sec.gov/Archives/edgar/data/1411690/000182160525000006/xslF345X05/wk-form4_1757710145.xml,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,CORRESP,2025-09-11,0001140361-25-034704,filename1.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125034704/filename1.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,CORRESP,2025-09-11,0001140361-25-034703,filename1.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125034703/filename1.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,S-1,2025-09-11,0001140361-25-034651,ny20052513x3_s1.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125034651/ny20052513x3_s1.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,10-Q,2025-08-14,0001411690-25-000083,bngo-20250630.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169025000083/bngo-20250630.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K,2025-08-14,0001411690-25-000082,bngo-20250814.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169025000082/bngo-20250814.htm,True
BNGO,0001411690,Bionano Genomics Inc. Common Stock,UPLOAD,2025-08-01,0000000000-25-008146,filename1.pdf,https://www.sec.gov/Archives/edgar/data/1411690/000000000025008146/filename1.pdf,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,DRS,2025-07-30,0001140361-25-028069,filename1.htm,https://www.sec.gov/Archives/edgar/data/1411690/000114036125028069/filename1.htm,False
BNGO,0001411690,Bionano Genomics Inc. Common Stock,8-K/A,2025-06-18,0001411690-25-000077,bngo-20250610.htm,https://www.sec.gov/Archives/edgar/data/1411690/000141169025000077/bngo-20250610.htm,True
